,Player_Name,Year,Rounds,Avg_Score,Wins,Top_10,Points,Fairway_Pct,Avg_Drive_Distance,GIR_Pct,Scrambling_Pct,Avg_SG_Putts,Avg_SG_OTT,Avg_SG_APP,Avg_SG_Total,Earnings
760,Ryan Moore,2014,86,70.344,1.0,7.0,1429.0,69.92,284.7,67.99,57.64,0.042,0.253,0.499,0.836,"$3,098,263 "
761,Boo Weekley,2014,73,71.307,0,1.0,496.0,69.57,288.3,68.06,53.14,-1.152,0.732,0.044,-0.277,"$832,673 "
762,"Ted Potter, Jr.",2014,68,71.087,0,0,311.0,69.56,278.4,65.11,62.76,-0.216,0.134,0.096,-0.09,"$386,341 "
763,Graeme McDowell,2014,66,69.642,0,8.0,948.0,69.2,278.0,65.77,60.47,0.882,-0.034,0.379,1.171,"$2,077,387 "
764,Jeff Maggert,2014,54,71.612,0,1.0,195.0,68.83,276.6,65.74,58.26,-0.652,-0.135,0.2,-0.748,"$360,157 "
765,Henrik Stenson,2014,56,70.166,0,3.0,720.0,68.78,293.2,69.03,51.83,-0.17,0.65,0.575,0.992,"$1,894,235 "
766,John Merrick,2014,87,71.852,0,0,399.0,68.62,285.3,68.07,50.31,-0.568,0.129,0.252,-0.517,"$516,148 "
767,Kevin Streelman,2014,79,71.354,1.0,2.0,972.0,68.04,288.6,63.25,54.07,0.006,0.471,-0.242,0.074,"$2,107,994 "
768,Brendon de Jonge,2014,109,70.801,0,2.0,717.0,67.87,287.9,64.48,57.1,-0.032,0.339,-0.012,0.224,"$1,171,395 "
769,Russell Knox,2014,92,70.111,0,3.0,885.0,67.6,285.7,68.0,63.4,-0.116,0.221,0.502,0.822,"$1,513,630 "
770,David Hearn,2014,97,70.83,0,3.0,645.0,67.48,279.1,66.38,60.99,0.315,-0.118,0.146,0.451,"$1,138,324 "
771,Matt Kuchar,2014,91,69.416,1.0,10.0,1921.0,67.37,283.8,66.92,62.4,0.457,0.21,0.527,1.573,"$4,695,515 "
772,Brian Davis,2014,93,71.232,0,0,534.0,67.23,278.2,61.47,61.55,0.145,-0.064,-0.419,0.061,"$842,539 "
773,Nicholas Thompson,2014,85,71.657,0,1.0,437.0,67.08,287.0,66.67,52.88,-0.622,0.174,0.301,-0.517,"$713,377 "
774,Billy Horschel,2014,92,70.521,0,2.0,722.0,67.04,291.6,70.43,55.32,0.22,0.473,0.132,0.738,"$4,814,787 "
775,Mark Wilson,2014,69,71.732,0,0,142.0,67.0,279.6,63.25,55.58,-0.539,-0.232,-0.112,-0.804,"$155,313 "
776,John Huh,2014,87,71.24,0,2.0,544.0,66.87,283.9,64.39,57.52,-0.159,-0.059,0.016,-0.169,"$974,043 "
777,Scott Brown,2014,100,70.936,0,4.0,816.0,66.55,287.2,65.0,58.73,0.211,0.277,-0.139,0.345,"$1,441,725 "
778,Jerry Kelly,2014,80,70.349,0,4.0,765.0,66.49,277.5,65.56,62.1,0.239,-0.089,0.218,0.527,"$1,451,059 "
779,D.H. Lee,2014,54,71.914,0,0,94.0,66.47,276.2,59.89,58.73,0.024,-0.332,-0.591,-0.796,"$138,642 "
780,Ben Crane,2014,81,70.954,1.0,2.0,774.0,66.4,279.0,63.44,59.1,0.138,-0.297,-0.009,-0.152,"$1,534,634 "
781,Daniel Summerhays,2014,98,70.566,0,2.0,869.0,66.3,282.2,66.89,58.22,0.492,0.04,0.138,0.675,"$1,509,543 "
782,Brian Stuard,2014,91,70.549,0,4.0,891.0,66.14,283.4,63.86,60.42,0.283,-0.034,0.195,0.326,"$1,852,531 "
783,Andrew Svoboda,2014,77,70.713,0,2.0,647.0,66.14,287.4,68.11,59.05,-0.026,0.111,0.323,0.344,"$1,168,073 "
784,William McGirt,2014,96,70.712,0,3.0,646.0,65.94,278.5,64.41,59.02,0.314,0.002,-0.202,0.079,"$1,275,738 "
785,Y.E. Yang,2014,79,71.712,0,0,234.0,65.41,281.9,61.68,56.69,-0.073,-0.097,-0.586,-0.536,"$254,525 "
786,Chad Campbell,2014,57,70.59,0,1.0,317.0,65.36,287.8,72.43,60.08,-0.434,0.056,0.641,0.275,"$470,798 "
787,Hunter Mahan,2014,88,70.574,0,5.0,776.0,65.1,295.8,66.67,54.71,0.207,0.687,-0.221,0.52,"$3,097,983 "
788,Danny Lee,2014,84,70.802,0,1.0,490.0,65.05,284.2,64.44,57.62,0.141,0.157,-0.007,0.018,"$781,295 "
789,Justin Leonard,2014,75,70.895,0,2.0,491.0,65.04,270.3,57.78,64.56,0.496,-0.752,-0.497,-0.181,"$807,949 "
790,Jason Bohn,2014,81,70.892,0,3.0,784.0,64.95,280.0,64.75,56.03,0.126,-0.475,0.185,-0.127,"$1,585,189 "
791,Spencer Levin,2014,59,71.086,0,0,246.0,64.92,280.1,64.31,59.89,-0.094,-0.224,-0.113,-0.324,"$277,780 "
792,Kevin Chappell,2014,100,70.466,0,1.0,723.0,64.9,296.2,67.59,57.32,-0.278,0.386,0.526,0.692,"$1,343,412 "
793,Brendon Todd,2014,108,70.049,1.0,7.0,1542.0,64.85,280.3,63.99,63.57,0.664,0.015,-0.174,0.793,"$3,396,747 "
794,Ben Curtis,2014,77,71.354,0,1.0,406.0,64.8,279.5,62.63,56.62,0.4,-0.257,-0.416,-0.216,"$625,515 "
795,Will MacKenzie,2014,82,70.685,0,5.0,920.0,64.5,290.6,65.58,55.91,0.154,0.044,-0.041,0.224,"$1,853,822 "
796,Derek Ernst,2014,80,72.593,0,0,218.0,64.41,297.0,63.52,51.3,-0.558,0.312,-0.694,-1.356,"$305,654 "
797,J.J. Henry,2014,91,71.064,0,0,425.0,64.39,290.7,69.6,56.72,-0.187,0.192,-0.119,-0.219,"$554,615 "
798,Ben Martin,2014,80,70.732,0,3.0,789.0,64.34,291.7,66.04,59.1,0.291,0.213,-0.097,0.421,"$1,482,836 "
799,Kevin Na,2014,94,69.996,0,5.0,1413.0,64.32,280.3,64.72,65.16,0.315,-0.1,0.341,0.954,"$3,153,107 "
800,Kevin Stadler,2014,90,70.62,1.0,3.0,1067.0,64.28,291.6,68.91,53.41,-0.467,0.505,0.386,0.411,"$2,300,307 "
801,Hudson Swafford,2014,75,71.167,0,1.0,351.0,64.28,297.5,68.78,52.63,-0.2,0.305,0.015,-0.316,"$513,883 "
802,John Senden,2014,99,70.27,1.0,4.0,1157.0,64.25,288.9,67.85,60.21,0.476,0.224,0.127,0.805,"$2,856,685 "
803,K.J. Choi,2014,80,70.87,0,2.0,814.0,64.22,279.8,62.08,56.78,0.332,-0.339,0.049,0.293,"$1,677,848 "
804,Shawn Stefani,2014,60,70.609,0,2.0,640.0,64.17,297.7,66.2,59.45,-0.146,0.412,0.065,0.418,"$1,369,259 "
805,Lucas Glover,2014,68,72.233,0,0,129.0,64.02,300.6,67.0,49.74,-1.475,0.335,0.469,-0.936,"$210,166 "
806,John Peterson,2014,62,71.47,0,0,170.0,64.0,288.1,65.56,55.91,-0.819,0.415,0.539,-0.48,"$238,230 "
807,Nick Watney,2014,80,70.756,0,2.0,584.0,63.97,295.8,67.33,56.01,-0.075,0.298,0.648,0.613,"$913,398 "
808,Chris Stroud,2014,88,70.476,0,4.0,834.0,63.93,285.8,65.21,61.89,0.182,-0.174,0.132,0.418,"$1,826,399 "
809,Cameron Tringale,2014,111,70.63,0,2.0,781.0,63.87,282.9,66.77,59.34,0.107,0.008,0.322,0.668,"$2,169,723 "
810,Jason Dufner,2014,57,70.9,0,4.0,798.0,63.76,285.3,66.26,52.74,-0.576,0.316,0.59,0.522,"$1,651,491 "
811,Briny Baird,2014,50,71.679,0,1.0,366.0,63.7,281.6,63.44,56.84,-0.156,-0.249,-0.183,-0.575,"$616,316 "
812,Brandt Snedeker,2014,89,70.671,0,3.0,812.0,63.7,285.6,63.28,59.48,0.326,-0.043,0.143,0.644,"$1,652,380 "
813,Russell Henley,2014,92,71.379,1.0,2.0,864.0,63.67,293.7,61.84,52.37,0.332,0.205,-0.371,-0.106,"$2,590,493 "
814,Roberto Castro,2014,76,71.617,0,1.0,387.0,62.95,283.9,60.44,55.79,-0.384,-0.122,-0.159,-0.3,"$615,933 "
815,Bill Haas,2014,107,70.132,0,4.0,1268.0,62.94,291.9,68.62,60.37,0.147,0.296,0.382,1.09,"$2,841,521 "
816,Bo Van Pelt,2014,83,70.827,0,1.0,518.0,62.83,291.3,68.61,57.78,-0.053,0.048,0.468,0.378,"$982,218 "
817,Chris Kirk,2014,105,70.15,1.0,3.0,1571.0,62.78,291.0,63.46,63.3,0.374,0.033,0.287,0.862,"$4,854,777 "
818,Luke Donald,2014,57,70.735,0,3.0,743.0,62.56,278.1,63.0,60.59,0.517,-0.493,0.315,0.69,"$1,451,440 "
819,D.A. Points,2014,75,72.239,0,0,206.0,62.56,284.5,62.71,53.88,-0.344,-0.424,-0.308,-1.097,"$364,653 "
820,Keegan Bradley,2014,89,70.031,0,6.0,1278.0,62.36,302.2,66.67,62.31,0.254,0.43,0.5,0.994,"$2,828,638 "
821,Webb Simpson,2014,87,70.234,1.0,8.0,1536.0,62.24,288.5,65.28,59.05,0.3,-0.027,0.333,0.88,"$3,539,601 "
822,George McNeill,2014,79,70.248,0,4.0,962.0,62.22,286.1,66.17,58.21,0.271,-0.061,0.537,0.799,"$2,014,357 "
823,Michael Thompson,2014,74,71.194,0,1.0,515.0,62.22,289.2,65.69,58.42,0.466,-0.211,-0.046,0.149,"$932,300 "
824,Sergio Garcia,2014,61,68.95,0,8.0,1700.0,62.19,294.3,68.68,66.67,0.167,0.382,1.15,1.984,"$4,939,606 "
825,Jim Herman,2014,62,71.619,0,0,142.0,62.18,294.7,66.38,54.7,-0.362,0.302,-0.238,-0.85,"$187,337 "
826,Graham DeLaet,2014,80,69.943,0,7.0,1113.0,62.07,303.4,70.68,58.75,-0.093,0.36,0.895,1.168,"$2,616,518 "
827,Brian Gay,2014,81,71.493,0,1.0,375.0,61.99,271.6,59.21,65.69,0.268,-0.508,-0.501,-0.465,"$605,368 "
828,Richard Lee,2014,80,71.528,0,2.0,376.0,61.86,285.1,59.97,61.21,0.446,-0.15,-0.75,-0.432,"$618,443 "
829,Jonathan Byrd,2014,76,71.083,0,1.0,383.0,61.58,288.1,64.89,58.02,-0.271,0.079,-0.265,-0.298,"$617,014 "
830,Hideki Matsuyama,2014,82,70.083,1.0,4.0,1287.0,61.52,294.8,64.03,60.42,-0.393,0.325,1.022,1.152,"$2,837,477 "
831,Adam Scott,2014,68,69.205,1.0,8.0,1479.0,61.51,303.5,68.79,60.73,0.22,0.725,0.61,1.72,"$4,098,588 "
832,Robert Allenby,2014,83,70.92,0,0,438.0,61.47,284.9,67.63,59.96,-0.163,-0.05,0.552,0.105,"$514,288 "
833,Woody Austin,2014,63,71.743,0,0,225.0,61.45,278.5,60.83,54.81,-0.137,-0.318,-0.169,-0.833,"$292,824 "
834,Kevin Kisner,2014,85,70.718,0,3.0,587.0,61.43,287.8,65.29,56.69,0.388,0.049,0.076,0.397,"$954,497 "
835,Troy Merritt,2014,62,70.9,0,1.0,499.0,61.43,285.2,65.05,56.15,0.024,-0.213,0.261,-0.099,"$882,864 "
836,Willy Wilcox,2014,51,70.819,0,2.0,362.0,61.4,297.3,66.89,58.9,-0.204,0.487,0.203,0.349,"$586,159 "
837,Sangmoon Bae,2014,76,71.168,0,0,466.0,61.39,288.5,62.94,57.4,0.418,0.179,-0.299,0.216,"$718,111 "
838,Ian Poulter,2014,57,70.722,0,2.0,657.0,61.35,288.1,62.4,58.05,0.067,0.042,-0.176,-0.038,"$1,616,693 "
839,Martin Kaymer,2014,65,70.468,2.0,3.0,1525.0,61.27,294.9,64.58,53.43,-0.111,0.279,0.37,0.244,"$4,532,537 "
840,Martin Laird,2014,66,71.436,0,1.0,425.0,61.26,297.2,66.31,53.72,-0.154,0.238,-0.205,-0.116,"$583,663 "
841,Kyle Stanley,2014,87,71.745,0,1.0,297.0,61.26,297.5,66.87,52.73,-1.385,0.44,0.623,-0.834,"$473,581 "
842,Josh Teater,2014,90,71.301,0,0,334.0,61.22,294.6,65.09,57.69,-0.218,0.239,-0.091,-0.143,"$366,241 "
843,Lee Westwood,2014,57,70.738,0,2.0,514.0,61.22,292.3,63.69,56.28,0.151,0.334,0.037,0.646,"$1,223,104 "
844,Jhonattan Vegas,2014,77,71.022,0,2.0,505.0,61.16,304.8,69.11,59.23,-0.37,0.628,-0.439,-0.056,"$751,763 "
845,Scott Langley,2014,95,70.662,0,1.0,686.0,61.08,281.3,64.16,61.67,0.268,-0.395,0.15,0.284,"$1,151,496 "
846,Michael Putnam,2014,106,70.905,0,1.0,618.0,61.08,293.0,67.05,56.69,-0.409,0.111,0.469,0.108,"$818,799 "
847,Wes Roach,2014,67,71.206,0,1.0,314.0,61.05,293.0,64.2,57.64,0.0,-0.149,-0.107,-0.554,"$453,616 "
848,Brian Harman,2014,111,70.391,1.0,6.0,1349.0,60.96,289.0,64.26,59.66,0.113,-0.014,0.296,0.515,"$2,414,334 "
849,Louis Oosthuizen,2014,50,70.852,0,1.0,453.0,60.9,300.5,66.43,51.8,-0.429,0.724,-0.145,-0.217,"$946,134 "
850,James Hahn,2014,82,71.186,0,2.0,456.0,60.83,289.6,63.96,55.11,-0.306,0.162,0.009,-0.236,"$735,259 "
851,Vijay Singh,2014,83,70.933,0,1.0,625.0,60.66,289.7,65.39,59.19,-0.579,0.167,0.126,-0.025,"$989,028 "
852,Paul Casey,2014,56,70.152,0,0,471.0,60.49,293.0,65.77,56.23,0.283,-0.013,0.762,1.008,"$877,968 "
853,Bubba Watson,2014,76,69.712,2.0,7.0,2173.0,60.47,314.3,67.96,59.14,-0.05,0.967,0.324,1.352,"$6,336,978 "
854,Stuart Appleby,2014,92,70.599,0,2.0,554.0,60.42,278.6,62.96,61.0,0.487,-0.311,-0.16,0.361,"$1,477,971 "
855,Brad Fritsch,2014,50,70.888,0,3.0,322.0,60.24,294.4,65.05,59.93,-0.05,-0.048,0.098,0.06,"$568,391 "
856,Pat Perez,2014,84,71.11,0,3.0,682.0,60.05,286.4,64.35,60.3,0.251,-0.28,0.063,-0.004,"$1,315,080 "
857,Harris English,2014,95,70.094,1.0,7.0,1469.0,59.95,299.2,68.36,57.44,-0.028,0.193,0.465,0.677,"$2,947,322 "
858,Camilo Villegas,2014,95,70.716,1.0,1.0,1002.0,59.95,292.5,66.96,56.64,0.0,-0.159,0.413,0.315,"$1,642,124 "
859,Gonzalo Fernandez-Castaí±o,2014,83,71.294,0,1.0,470.0,59.93,288.1,60.84,57.79,-0.12,-0.262,-0.07,-0.211,"$926,493 "
860,Rickie Fowler,2014,91,70.172,0,7.0,1471.0,59.93,297.5,64.51,62.06,0.29,0.264,0.213,0.769,"$4,806,117 "
861,Rory McIlroy,2014,66,68.827,3.0,9.0,2582.0,59.93,310.5,69.44,58.52,0.274,1.367,0.602,2.266,"$8,280,096 "
862,Justin Rose,2014,70,69.624,1.0,7.0,1447.0,59.92,295.1,66.91,61.23,-0.04,0.402,0.744,1.466,"$3,926,768 "
863,David Lingmerth,2014,80,71.469,0,2.0,391.0,59.83,289.8,63.3,54.58,-0.087,0.094,-0.171,-0.307,"$676,661 "
864,John Rollins,2014,84,71.932,0,0,244.0,59.8,290.1,64.86,52.77,-0.252,-0.204,0.002,-0.647,"$289,757 "
865,Bronson La'Cassie,2014,51,71.772,0,0,128.0,59.76,284.9,61.35,60.24,-0.088,-0.04,-0.535,-0.519,"$160,632 "
866,Chad Collins,2014,78,71.315,0,1.0,295.0,59.67,275.4,59.98,59.66,0.438,-0.635,-0.522,-0.446,"$408,434 "
867,Robert Streb,2014,75,70.502,0,1.0,635.0,59.62,300.0,65.65,59.0,0.119,0.461,-0.259,0.438,"$1,300,075 "
868,Brendan Steele,2014,89,70.798,0,4.0,729.0,59.51,298.9,66.47,59.45,0.121,0.237,0.222,0.519,"$1,359,890 "
869,Tim Wilkinson,2014,86,70.714,0,3.0,494.0,59.51,282.4,61.72,63.19,0.205,-0.145,-0.287,0.127,"$824,179 "
870,Bryce Molder,2014,77,71.112,0,2.0,455.0,59.49,278.7,63.93,60.34,0.249,-0.763,0.006,-0.233,"$828,605 "
871,Gary Woodland,2014,93,70.249,0,4.0,1059.0,59.49,304.1,66.55,60.11,-0.149,0.581,0.381,0.9,"$2,734,153 "
872,Stewart Cink,2014,91,70.847,0,0,504.0,59.45,293.7,66.36,55.35,-0.131,-0.007,0.442,0.113,"$929,166 "
873,Charl Schwartzel,2014,64,69.671,0,5.0,783.0,59.45,297.8,63.53,61.67,0.055,0.55,0.315,1.341,"$1,997,482 "
874,Freddie Jacobson,2014,91,70.604,0,4.0,987.0,59.35,284.6,62.58,61.34,0.704,-0.162,-0.199,0.411,"$1,901,789 "
875,Davis Love III,2014,74,71.364,0,0,253.0,59.04,296.3,64.51,55.43,-0.361,0.176,0.053,-0.418,"$284,800 "
876,Charlie Beljan,2014,76,71.28,0,1.0,409.0,59.02,303.8,65.2,52.99,-0.231,0.523,-0.128,-0.289,"$712,652 "
877,Luke Guthrie,2014,85,70.638,0,2.0,575.0,58.99,287.6,63.53,61.29,0.19,-0.231,0.113,0.299,"$840,555 "
878,Kevin Tway,2014,64,71.912,0,0,172.0,58.95,294.5,64.35,52.99,-0.157,0.048,-0.623,-0.834,"$167,278 "
879,Brice Garnett,2014,92,71.039,0,1.0,488.0,58.91,289.3,65.15,59.6,0.109,-0.056,-0.197,-0.147,"$617,805 "
880,Carl Pettersson,2014,91,70.52,0,3.0,650.0,58.79,295.5,66.67,57.33,-0.138,0.294,0.096,0.259,"$1,348,393 "
881,Jordan Spieth,2014,102,69.946,0,7.0,1692.0,58.79,289.7,62.47,62.39,0.399,0.034,0.286,0.98,"$4,342,748 "
882,Jason Day,2014,54,69.626,1.0,3.0,1028.0,58.72,301.2,64.0,64.95,0.317,0.495,0.176,1.389,"$3,789,574 "
883,Charley Hoffman,2014,93,70.464,0,5.0,1026.0,58.69,299.2,67.08,59.53,0.266,0.415,0.301,0.956,"$1,977,296 "
884,Ryan Palmer,2014,85,69.993,0,6.0,1068.0,58.55,300.4,66.67,58.24,0.295,0.76,0.133,1.265,"$2,924,300 "
885,Greg Chalmers,2014,85,71.251,0,1.0,402.0,58.51,280.7,59.88,59.49,0.856,-0.503,-0.636,-0.133,"$578,979 "
886,Geoff Ogilvy,2014,84,71.422,1.0,1.0,611.0,58.51,292.5,64.51,55.77,-0.331,-0.02,0.038,-0.363,"$1,809,632 "
887,Trevor Immelman,2014,84,71.471,0,1.0,354.0,58.5,291.8,65.28,54.6,-0.474,-0.006,-0.013,-0.317,"$447,516 "
888,Matt Jones,2014,83,71.021,1.0,1.0,970.0,58.5,296.3,63.25,55.92,0.142,0.236,-0.421,0.113,"$1,928,154 "
889,Erik Compton,2014,88,70.829,0,3.0,745.0,58.48,283.3,63.07,58.8,0.282,-0.089,0.066,0.023,"$1,796,143 "
890,íngel Cabrera,2014,69,70.675,1.0,1.0,807.0,58.4,303.7,64.98,53.1,0.007,0.554,0.078,0.205,"$1,868,559 "
891,Phil Mickelson,2014,71,70.278,0,1.0,921.0,58.01,292.4,65.26,61.71,0.234,0.201,0.166,0.868,"$2,158,019 "
892,Marc Leishman,2014,81,70.152,0,6.0,1137.0,57.97,297.6,65.21,57.29,-0.017,0.164,0.546,0.749,"$2,558,657 "
893,Tommy Gainey,2014,73,71.51,0,1.0,311.0,57.92,294.0,64.01,50.56,0.019,0.257,-0.057,-0.521,"$490,590 "
894,Charlie Wi,2014,72,71.067,0,0,329.0,57.74,281.0,60.87,62.27,0.112,-0.35,-0.253,-0.108,"$384,796 "
895,Bud Cauley,2014,56,71.06,0,1.0,357.0,57.54,293.4,67.46,59.76,-0.389,-0.073,-0.109,-0.105,"$647,886 "
896,Jeff Overton,2014,80,70.734,0,3.0,631.0,57.36,287.5,65.79,60.47,0.017,0.056,-0.059,0.061,"$1,115,467 "
897,Robert Garrigus,2014,80,70.728,0,2.0,678.0,57.18,306.1,65.14,57.17,0.047,0.362,0.156,0.429,"$1,095,474 "
898,Dustin Johnson,2014,58,69.546,1.0,7.0,1769.0,57.18,311.0,68.03,59.76,0.082,0.73,0.533,1.331,"$4,249,180 "
899,Chesson Hadley,2014,84,71.212,1.0,3.0,705.0,57.01,290.6,63.03,54.2,0.041,-0.319,0.242,-0.14,"$1,703,316 "
900,Johnson Wagner,2014,69,71.444,0,1.0,323.0,56.95,287.1,64.1,58.33,0.05,-0.209,-0.254,-0.565,"$393,729 "
901,Brooks Koepka,2014,56,70.052,0,0,0.0,56.91,307.0,64.98,57.51,0.162,0.425,0.598,0.958,0
902,Matt Every,2014,85,70.722,1.0,6.0,1250.0,56.72,286.3,63.33,58.82,0.733,-0.234,0.029,0.497,"$2,540,370 "
903,Martin Flores,2014,85,71.199,0,1.0,530.0,56.71,296.0,66.54,57.42,-0.144,-0.001,0.391,0.218,"$1,035,447 "
904,Jim Renner,2014,61,71.843,0,1.0,346.0,56.5,288.2,62.71,47.98,-0.792,-0.339,0.367,-1.013,"$763,978 "
905,Jonas Blixt,2014,64,71.581,0,1.0,599.0,56.16,286.1,61.11,58.76,0.303,-0.434,-0.299,-0.209,"$1,342,198 "
906,Scott Stallings,2014,77,71.835,1.0,1.0,668.0,56.04,300.4,63.16,54.17,-0.305,0.135,-0.221,-0.673,"$1,385,689 "
907,Retief Goosen,2014,94,70.728,0,2.0,569.0,55.9,288.8,63.64,61.12,0.352,-0.443,0.151,0.329,"$826,073 "
908,Jason Kokrak,2014,65,70.307,0,2.0,632.0,55.64,303.4,65.38,59.75,0.222,0.284,0.476,0.908,"$1,200,381 "
909,Patrick Reed,2014,92,70.598,2.0,3.0,1666.0,55.59,292.3,63.64,59.42,0.249,0.04,-0.352,0.331,"$4,026,076 "
910,Rory Sabbatini,2014,82,71.381,0,3.0,567.0,55.48,294.2,65.38,55.35,-0.326,-0.065,0.021,-0.571,"$1,024,736 "
911,Steven Bowditch,2014,93,71.145,1.0,1.0,828.0,55.13,298.1,63.38,56.77,-0.581,-0.002,0.094,-0.182,"$1,734,693 "
912,Seung-Yul Noh,2014,92,70.661,1.0,2.0,950.0,55.02,296.5,66.97,60.33,-0.121,-0.268,0.447,0.306,"$2,115,234 "
913,Ricky Barnes,2014,92,70.671,0,2.0,518.0,54.85,290.7,64.96,61.8,0.157,-0.267,0.396,0.302,"$706,855 "
914,Andres Romero,2014,81,70.852,0,1.0,503.0,54.79,294.6,60.53,59.96,0.353,0.05,-0.381,0.145,"$782,184 "
915,J.B. Holmes,2014,86,70.721,1.0,2.0,1007.0,54.71,308.0,60.92,58.51,-0.075,0.509,-0.317,0.401,"$2,365,204 "
916,Morgan Hoffmann,2014,103,70.899,0,0,448.0,54.09,295.4,62.74,57.53,0.506,-0.172,-0.425,0.034,"$1,595,922 "
917,Jamie Lovemark,2014,64,71.345,0,0,212.0,53.94,302.4,64.91,56.2,-0.585,0.374,-0.321,-0.351,"$305,944 "
918,Sean O'Hair,2014,77,71.24,0,1.0,278.0,53.73,300.5,63.42,59.57,0.082,0.121,-0.473,-0.244,"$408,793 "
919,Tyrone Van Aswegen,2014,79,71.07,0,0,355.0,53.54,290.0,64.17,58.25,0.017,-0.735,0.291,-0.247,"$454,856 "
920,Ernie Els,2014,85,70.736,0,2.0,610.0,53.26,291.2,61.6,61.36,-0.171,-0.016,0.141,0.483,"$1,799,569 "
921,Ryo Ishikawa,2014,75,70.98,0,3.0,681.0,53.26,291.0,64.96,54.55,0.092,-0.259,0.395,0.323,"$1,380,579 "
922,Troy Matteson,2014,62,72.237,0,1.0,238.0,53.09,296.7,61.97,52.64,-0.422,-0.264,-0.417,-1.337,"$387,796 "
923,Charles Howell III,2014,106,70.134,0,6.0,1042.0,52.77,304.1,67.66,61.26,0.037,0.498,0.017,0.755,"$1,997,044 "
924,Mike Weir,2014,69,71.789,0,1.0,375.0,52.76,271.2,57.44,59.84,0.256,-1.582,0.257,-0.626,"$854,413 "
925,James Driscoll,2014,71,71.454,0,0,311.0,52.68,284.2,60.88,55.4,0.123,-0.661,-0.146,-0.835,"$371,404 "
926,Aaron Baddeley,2014,74,70.796,0,2.0,528.0,52.29,293.8,59.8,60.27,0.872,-0.589,-0.291,0.044,"$942,559 "
927,Jimmy Walker,2014,98,69.789,3.0,9.0,2493.0,51.67,301.0,67.59,58.39,0.479,0.119,0.608,1.253,"$5,787,016 "
928,Andrew Loupe,2014,65,71.142,0,1.0,380.0,50.0,308.0,63.11,55.56,0.35,0.22,-0.509,-0.136,"$563,121 "
929,Jerry Kelly,2013,75,70.522,0,2.0,580.0,71.81,273.2,65.41,62.96,0.198,0.109,0.159,0.592,"$832,407 "
930,Mark Wilson,2013,56,70.916,0,3.0,476.0,70.74,278.0,66.24,61.39,-0.21,0.185,0.252,0.3,"$913,730 "
931,Steve Stricker,2013,51,68.893,0,5.0,1117.0,70.65,283.6,71.16,65.57,0.72,0.311,0.567,2.193,"$4,440,532 "
932,Jim Furyk,2013,80,69.828,0,5.0,1057.0,70.47,275.3,68.3,59.55,0.092,0.023,0.95,1.389,"$3,204,779 "
933,Tim Clark,2013,64,70.693,0,3.0,703.0,70.31,273.9,62.02,60.19,0.058,0.048,0.087,0.144,"$1,355,952 "
934,Chez Reavie,2013,72,70.6,0,0,439.0,70.29,282.8,66.74,59.86,-0.009,0.381,0.186,0.375,"$590,925 "
935,Henrik Stenson,2013,65,69.248,0,6.0,1426.0,70.09,290.9,71.96,57.28,0.004,0.71,0.776,1.618,"$6,388,230 "
936,Zach Johnson,2013,84,70.073,0,6.0,1141.0,69.68,278.8,68.14,59.66,0.365,0.181,0.251,0.844,"$4,044,509 "
937,Justin Hicks,2013,79,71.138,0,1.0,451.0,69.61,280.0,68.59,51.89,-0.219,0.218,0.462,-0.139,"$732,742 "
938,Ken Duke,2013,87,71.025,1.0,2.0,902.0,69.28,275.1,63.09,56.92,-0.026,0.009,0.13,-0.065,"$1,722,583 "
939,Jeff Maggert,2013,63,71.208,0,2.0,453.0,68.83,277.6,66.58,60.42,-0.316,0.074,0.141,-0.267,"$1,022,331 "
940,Jin Park,2013,52,71.777,0,0,125.0,68.82,273.2,63.44,59.27,-0.027,-0.335,-0.166,-0.512,"$136,457 "
941,Brian Davis,2013,91,70.69,0,3.0,622.0,68.61,278.8,62.15,58.87,0.232,0.051,0.222,0.689,"$1,221,524 "
942,John Huh,2013,88,70.758,0,2.0,661.0,68.53,282.0,66.6,59.36,-0.227,0.179,0.155,0.298,"$1,529,482 "
943,Graeme McDowell,2013,53,70.503,1.0,4.0,941.0,68.51,277.5,62.7,61.09,0.136,0.251,0.217,0.543,"$2,174,595 "
944,Ryan Moore,2013,72,70.825,0,3.0,653.0,68.44,282.3,64.32,57.68,-0.028,0.232,0.007,0.35,"$1,490,265 "
945,"Ted Potter, Jr.",2013,65,70.615,0,2.0,518.0,68.03,280.3,64.48,60.77,0.247,0.166,0.046,0.406,"$829,770 "
946,Jordan Spieth,2013,82,69.668,1.0,7.0,1436.0,67.8,289.4,66.94,61.07,0.182,0.611,0.48,1.473,"$3,879,820 "
947,Ben Kohles,2013,75,71.488,0,1.0,286.0,67.78,279.0,65.26,56.08,0.051,-0.042,-0.113,-0.459,"$419,416 "
948,Darron Stiles,2013,51,71.947,0,0,125.0,67.64,275.1,62.24,61.26,-0.427,-0.087,-0.401,-0.912,"$184,866 "
949,Doug LaBelle II,2013,72,71.317,0,0,290.0,67.42,280.1,64.37,56.12,0.545,-0.243,-0.479,-0.386,"$338,921 "
950,Roberto Castro,2013,97,70.494,0,2.0,823.0,67.36,282.3,67.3,61.47,-0.465,0.204,0.379,0.466,"$2,154,898 "
951,Kevin Streelman,2013,86,70.267,1.0,5.0,1333.0,67.25,287.5,66.41,59.42,0.246,0.406,0.214,0.858,"$3,088,284 "
